"MEASURE","Measure","REGIONTYPE","Geography Level","LGA_2018","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10800","Bland (A)","A","Annual","2007","2007",6178,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10800","Bland (A)","A","Annual","2008","2008",6113,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10800","Bland (A)","A","Annual","2009","2009",6101,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10800","Bland (A)","A","Annual","2010","2010",6049,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10800","Bland (A)","A","Annual","2011","2011",6021,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10800","Bland (A)","A","Annual","2012","2012",6034,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10800","Bland (A)","A","Annual","2013","2013",6028,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10800","Bland (A)","A","Annual","2014","2014",6034,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10800","Bland (A)","A","Annual","2015","2015",6027,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10800","Bland (A)","A","Annual","2016","2016",6024,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10800","Bland (A)","A","Annual","2017","2017",5988,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10800","Bland (A)","A","Annual","2018","2018",5985,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10850","Blayney (A)","A","Annual","2001","2001",6478,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10850","Blayney (A)","A","Annual","2002","2002",6545,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10850","Blayney (A)","A","Annual","2003","2003",6562,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10850","Blayney (A)","A","Annual","2004","2004",6598,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10850","Blayney (A)","A","Annual","2005","2005",6649,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10850","Blayney (A)","A","Annual","2006","2006",6741,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10850","Blayney (A)","A","Annual","2007","2007",6821,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10850","Blayney (A)","A","Annual","2008","2008",6900,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10850","Blayney (A)","A","Annual","2009","2009",7041,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10850","Blayney (A)","A","Annual","2010","2010",7143,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10850","Blayney (A)","A","Annual","2011","2011",7217,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10850","Blayney (A)","A","Annual","2012","2012",7274,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10850","Blayney (A)","A","Annual","2013","2013",7303,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10850","Blayney (A)","A","Annual","2014","2014",7322,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10850","Blayney (A)","A","Annual","2015","2015",7322,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10850","Blayney (A)","A","Annual","2016","2016",7343,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10850","Blayney (A)","A","Annual","2017","2017",7350,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10850","Blayney (A)","A","Annual","2018","2018",7342,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10900","Blue Mountains (C)","A","Annual","2001","2001",76528,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10900","Blue Mountains (C)","A","Annual","2002","2002",76656,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10900","Blue Mountains (C)","A","Annual","2003","2003",76651,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10900","Blue Mountains (C)","A","Annual","2004","2004",76436,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10900","Blue Mountains (C)","A","Annual","2005","2005",75971,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10900","Blue Mountains (C)","A","Annual","2006","2006",75600,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10900","Blue Mountains (C)","A","Annual","2007","2007",76198,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10900","Blue Mountains (C)","A","Annual","2008","2008",77102,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10900","Blue Mountains (C)","A","Annual","2009","2009",77869,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10900","Blue Mountains (C)","A","Annual","2010","2010",78227,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10900","Blue Mountains (C)","A","Annual","2011","2011",78553,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10900","Blue Mountains (C)","A","Annual","2012","2012",78532,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10900","Blue Mountains (C)","A","Annual","2013","2013",78705,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10900","Blue Mountains (C)","A","Annual","2014","2014",78867,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10900","Blue Mountains (C)","A","Annual","2015","2015",78889,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10900","Blue Mountains (C)","A","Annual","2016","2016",78835,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10900","Blue Mountains (C)","A","Annual","2017","2017",79012,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10900","Blue Mountains (C)","A","Annual","2018","2018",79260,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10950","Bogan (A)","A","Annual","2001","2001",3156,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10950","Bogan (A)","A","Annual","2002","2002",3105,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10950","Bogan (A)","A","Annual","2003","2003",3052,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10950","Bogan (A)","A","Annual","2004","2004",3027,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10950","Bogan (A)","A","Annual","2005","2005",2964,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10950","Bogan (A)","A","Annual","2006","2006",2939,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10950","Bogan (A)","A","Annual","2007","2007",2972,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10950","Bogan (A)","A","Annual","2008","2008",2992,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10950","Bogan (A)","A","Annual","2009","2009",2999,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10950","Bogan (A)","A","Annual","2010","2010",3013,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10950","Bogan (A)","A","Annual","2011","2011",3009,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10950","Bogan (A)","A","Annual","2012","2012",2982,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10950","Bogan (A)","A","Annual","2013","2013",2926,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10950","Bogan (A)","A","Annual","2014","2014",2894,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10950","Bogan (A)","A","Annual","2015","2015",2846,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10950","Bogan (A)","A","Annual","2016","2016",2764,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10950","Bogan (A)","A","Annual","2017","2017",2666,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","10950","Bogan (A)","A","Annual","2018","2018",2621,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11150","Bourke (A)","A","Annual","2001","2001",3919,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11150","Bourke (A)","A","Annual","2002","2002",3781,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11150","Bourke (A)","A","Annual","2003","2003",3642,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11150","Bourke (A)","A","Annual","2004","2004",3494,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11150","Bourke (A)","A","Annual","2005","2005",3349,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11150","Bourke (A)","A","Annual","2006","2006",3185,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11150","Bourke (A)","A","Annual","2007","2007",3073,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11150","Bourke (A)","A","Annual","2008","2008",3046,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11150","Bourke (A)","A","Annual","2009","2009",3013,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11150","Bourke (A)","A","Annual","2010","2010",3033,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11150","Bourke (A)","A","Annual","2011","2011",3053,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11150","Bourke (A)","A","Annual","2012","2012",2998,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11150","Bourke (A)","A","Annual","2013","2013",2903,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11150","Bourke (A)","A","Annual","2014","2014",2870,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11150","Bourke (A)","A","Annual","2015","2015",2801,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11150","Bourke (A)","A","Annual","2016","2016",2762,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11150","Bourke (A)","A","Annual","2017","2017",2697,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11150","Bourke (A)","A","Annual","2018","2018",2630,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11200","Brewarrina (A)","A","Annual","2001","2001",2148,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11200","Brewarrina (A)","A","Annual","2002","2002",2121,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11200","Brewarrina (A)","A","Annual","2003","2003",2078,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11200","Brewarrina (A)","A","Annual","2004","2004",2039,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11200","Brewarrina (A)","A","Annual","2005","2005",2029,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11200","Brewarrina (A)","A","Annual","2006","2006",2004,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11200","Brewarrina (A)","A","Annual","2007","2007",1961,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11200","Brewarrina (A)","A","Annual","2008","2008",1944,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11200","Brewarrina (A)","A","Annual","2009","2009",1900,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11200","Brewarrina (A)","A","Annual","2010","2010",1878,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11200","Brewarrina (A)","A","Annual","2011","2011",1874,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11200","Brewarrina (A)","A","Annual","2012","2012",1821,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11200","Brewarrina (A)","A","Annual","2013","2013",1830,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11200","Brewarrina (A)","A","Annual","2014","2014",1786,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11200","Brewarrina (A)","A","Annual","2015","2015",1762,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","11200","Brewarrina (A)","A","Annual","2016","2016",1710,,
